,reviews,Rating,Ranking
383,"Quality work, high quality, runs-like-a-dam (don't recommend) don't let this company call you",2,negative
384,"you have got to be kidding me! $$$$$$$$$!!!!!!!! i just bought a sectional from this company and it literally cracked and popped off. too bad, that was supposed to be a selling point for my purchase. i
#
Quality work and friendly staff; however, they charge $100 to hire one handyman despite the fact that they have one handyman on staff for every 3000 people. i decided to let the handyman do the work and had them come out the next day.  they ripped me off!!
today we visited the garden from 12-2 to see how",2,negative
385,"Quality work, but they lost £300 on a clutch kit because of a bung. bung had to make repair, but repair cost £2000.  never using them again.",2,negative
386,"i had a very bad experience with this company. i live in an extremely dry area, and my home warranty assigned them by my home inspector to come and repair my dryer
#
Quality workmanship
is unacceptable.  we had them repair our roof and it appeared to be an improvement at first glance but a closer look clearly stated otherwise.  our roof now appears to be a complete letdown.",2,negative
387,"after reading our complaints, the bbb decided to no call us for follow up and instead scheduled a future date.  needless to say",2,negative
388,"Quality work ethic, resourceful manager",2,negative
389,"but we are completely done with this place. i would not recommend anyone use it for anything. not only did they give us a bad review, but also charged us a really ridiculous sum of money. i would not recommend anyone using this company. go somewhere else.",2,negative
390,"used them once in the past, but just",2,negative
391,Quality work and customer support is only a click away. heaven forbid i ever need to call them for any repairs!,2,negative
392,"it's a shame that the chain that once stood by their product.  my father in law and i recently purchased a sectional from pruitt's that we were told would be a replaceable"" unit.  we were",2,negative
393,Quality work and makes sure they don't get lazy. ,2,negative
394,"in my opinion, this is the most stable and organized model i've ever owned. it's clean and organized, makes for a great location and is very affordable. ",2,negative
395,"especially since they are family friendly.""",2,negative
396,"this company is terrible. i went in for a basic repair, left with a",2,negative
397,Quality workmanship,2,negative
398,"have been looking for a good handyman for sometime and unfortunately, i'll have to keep looking. our handyman chewed up too many corners before even getting to where he was supposed to be. our handyman was supposed to be on the lookout for damaged workmanship and would correct the mess he missed. unfortunately, he was too lazy",2,negative
399,"Quality work, great price, but this place just doesn't get my business. terrible management and workers, they are squeaky wheel.",2,negative
400,"it's been 5 years since i had a repair performed by bbb and the repair man missed a finger on my right hand


i contacted them and they sent a person out who found the repair and fixed it
#
Quality workmanship as they glued up the holes and kept the pieces together
near mint! 
a couple of the corners where not glued as they were not made with clear packing tape<|endoftext|>Rookie is a very exciting brand to try, but they tend to over stock and under repair things.  i had a repair done last summer for $400, so
#
Quality work and took full advantage of me.  my husband and i will never use this company again.
dishwasher broke. called ahs for a repair. they wanted to charge me $485 and would not test the repair.  ",2,negative
401,they said the part is not on the part of the dishwasher that it's in the box.,2,negative
402,Quality work throughout.  but the boys when they weren't here obviously didn't have a clue what they were doing or some kind of dumb assistant!  it was really a chore to do the work they towed along.  i wish i checked the reviews here because these guys have really got to know their customers and can get things done.  i really can,2,negative
403,Quality workmanship no matter what,2,negative
404,quotes themselves twice as much as they quote repairs,2,negative
405,best arr in the world. i hired them in september of 2018 for some work which did not get done. they sent out another plumber five weeks later. wow! terrible experience! i wanted to leave a positive review but there are lots of bad,2,negative
406,Quality work and great prices,2,negative
407,the worst place is water treatment plant they work at they work at a shoddy job they come out and work there and then when they finish they leave with the junk they made and the first job was okay but nothing more.,2,negative
408,horrible experience! my furniture was destroyed and I had to hire a handyman to repair it.,2,negative
409,"Quality work but at exorbitant prices.  we had roof repairs done by gryphon in the summer of 2014 and a few other repairs in the winter.   so far, every piece of rain has come through except for one that has leak's and that was due to poor workmanship on my part.    someone please tell us",2,negative
410,"Quality work could be better; however this place has everything you need including a kitchen sink/faucet, bathroom floor, porch, gym, and full kitchen. plus they have outdoor seating which is always a plus. 2 days a week they are open and available to answer your calls. ",2,negative
411,not sure how this works but it does not seem to work,2,negative
412,"Quality work, but the frame is beginning to slip and I have not been able to replace it.  would not recommend this company.",2,negative
413,"extremely hard to communicate with this company. took days to return calls and to reschedule.  when they finally responded, they told me that they still had a part to install.  very unsatisfactory customer.",2,negative
414,"Quality workmanship, but a $10 fee to have them look at your unit after they come out of their test suite and if they find anything, they will apply your charge to the repair.",2,negative
415,"it's been 3 years since i had a leak in an upstairs bathroom, and even after the replacement of the downstairs bathroom faucet, it continues to
#
Quality work, but no call on repairs 12:55 am -m. that is the only reason we rated them a 0 and they have now been brought in to do repairs on my unit. i won't be giving them a chance in the future.
the work was sloppy. it wasn't very professional. we had our boots mudflagged before a
#
Quality work > good salesmanship don't be ripped off
the average check in fee for basic amenities in las vegas is about $340. ",2,negative
416,"if you are looking for something more sophisticated, like an asiatic resort, you may be disappointed. ",2,negative
417,lots of these resorts post pictures that look like they were painted in the 70's,2,negative
418,Quality work!,2,negative
419,actually put together pretty good flat screw driver. but the screw heads were warped and the plumber had to reshape them. will never use again.,2,negative
420,this company replaced a cap and cleaned/greased the pipes. seemed ok to me. but the damage was extreme and i requested a second opinion. exactly what they said it was necessary,2,negative
421,Quality work is appreciated but not required! we had no ac for 5 days in the summer and your guy turned on the heater in the winter to keep the ac temp under 70 degrees! that was 2 days! thank god you are licensed.,2,negative
422,i have used this plumber several times in the past and have been very satisfied.  this week i had a,2,negative
423,"Quality work.  but, it's only a few dollars a week for a certified handyman.  so, maybe i'll pass...it's been awhile...""",2,negative
424,the total for plumbing and electrical labor in the form of a bi-weekly receipt is over $1600.00.  the handyman who issues these receipts is unprofessional and doesn't keep,2,negative
425,"Quality work! unlike other locks on my properties where the work wasn't good enough to be good, this lock does a good job but not very well! the letters ""AC"" which stands for orange, are very different colors than the rest of the building! i wish i checked the reviews here as they are more likely to give a good impression than to 100",2,negative
426,"Quality work was done by off the back of a truck for a price tag of $3,500 for a four bed home.  off they went to cast some more expensive, but no less effective, beam on our four bedrooms.  off they went to repair our four bedrooms and when they came to repair the beams they broke a section in the wall.",2,negative
427,Quality work - we had a roof leak and were forced to close for repairs.  chas roberts was more than happy to come out and make the necessary repairs.  much appreciated!,2,negative
428,"not very ""friendly""  and ""not helpful"" after the repairs that they did.  my husband brought his vertical cutter and I had him take a look",2,negative
429,Quality workmanship. ,2,negative
430,"in just a few short months they have completely disassembled our workshop, smashed up our cabinets and are still working on the same areas.  all of which were in pretty bad shape prior to their repair.",2,negative
431,"not sure how this happens in the booming business of home building.""",2,negative
432,hired this plumber because of good reviews.,2,negative
433,"Quality workmanship, but this is just not acceptable. ",2,negative
434,"either way, i find the work of these people to be extremely rude, and unacceptable.""",2,negative
435,"not very ""friendly""  with the "" guys "" energy.  we had our wifes home warranty send a technician out to check out our renovations and found a couple things needing attention. ",2,negative
436,"Quality work and materials, but take three to four days to deliver? new plumbing never works that way.",2,negative
437,i was in the kitchen making dinner when i took the time to take a look at the kitchen sink. i noticed a lot of color coming from the baseboard. chg sink has more color coming from the top. why does the sink always have,2,negative
438,Quality work,2,negative
439,way too much money spent on upkeep and not enough on repairs or updated equipment ,2,negative
440,i wish i found this website before they caused so much damage to my home. would not recommend,2,negative
441,i would not recommend,2,negative
442,left my brand new lawn cutting tool with them and had someone else come to make the necessary repairs. the tool was beyond repair and they,2,negative
443,"Quality work, but you'll pay!",2,negative
444,"i signed up because they said they would repair my roof.  it has been replaced many times already and my warranty expired almost a year ago.  i don't need this company anymore.  i just wanted it fixed.""",2,negative
445,update: read more at the lake effect,2,negative
446,the image quality in this video is very,2,negative
447,Quality work but at a premium! ,2,negative
448,they make every excuse to keep paying more but in reality they are only interested in selling more carpet so they can charge you more! ,2,negative
449,"not very professional do to lack of product.""",2,negative
450,took 3 items in for repair.  all 3 failed.  he said he'll send a different plumber to come,2,negative
451,"Quality workmanship.  being that it was over 10 years later, it is in really bad shape.  the grips have held up, but the paint has started to peel.  the seat post assembly is fairly easy to separate as it is plastic, but the seat post actually split open after only a few hours of use.  despite claims of factory warranty",2,negative
452,"Quality workmanship, but these are not the places you go for authentic authentic authentic original retro. this place had paint starting to peel off the walls and not even a hint of how long this had been going on. the floors were in really bad need of repair. i doubt they will ever get a second chance. i would not recommend anyone to use this place",2,negative
453,"Quality workmanship is also very high. a friend who is an artist recommended merlot green screen to repair a damaged film. the screen stayed in the film, no problem at all. a few days later our screens started to melt due to the sun , my downstairs neighbor's screened in the garage. needless to say we decided to have a second opinion which was",2,negative
454,"Quality work, but the real issue is that they do not offer any options other then the one given to them.  the contract that they sent me had conditions attached to it that prevented me from modifying it to meet my needs.  by the time i received the contract several conditions had been added to it that prohibited me from modifying it to meet my needs.",2,negative
455,"Quality work, but she is so rude!  i told her i was only here to have my furniture fixed.  she said, ''how rude!''",2,negative
456,they were quick to close on the repair and didn't seem to know which patches needed to be repaired.,2,negative
457,"a bit of a scam, thankyou for guessing which patches needed to be repaired",2,negative
458,Quality work but cost is too high right?  happy with the results . lay off the bike repairman . bad press keeps me coming back . not sure how it works . better to be safe than sorry.,2,negative
459,"i found fault with the installation process. i asked for a copy of the finished product and they would not give it to me. instead, they",2,negative
460,"Quality workmanship, but can't afford it. ",2,negative
461,"producer Jett is a nice guy, but a salesman. ",2,negative
462,"you have to be willing to wait and hoping that they will get it together the next day.""",2,negative
463,they're the worst managment company to ever exist. slum lords. scam. they are charging me with fees and,2,negative
464,"Quality work and performance, but these aren't the things you'd expect from a company with its name like this.",2,negative
465,they're just bad business.,2,negative
466,think about it. 98 cents on the dollar for a repair like this.,2,negative
467,what a horrible way to run a business.,2,negative
468,"guy came out, said he didn't have it.",2,negative
469,place needs total,2,negative
470,"Quality work overall, but this place needs a serious renovation. their ceilings and walls are in poor repair and have fallen out of place. they suggest purchasing a magazine to help you keep track but really we have no idea what's going on here. we've been calling for answers for over two weeks. don't give up hope, keep trying!",2,negative
471,had them,2,negative
472,Quality work and great attitude all around. would recommend anyone to contact them for any work they can do!,2,negative
473,"i called these guys for a repair on a system that they installed several years ago. the problem was that at some point during the install the system stopped functioning, and they could not find anything wrong with it other then the evaporative cooler was bad
#
Quality workmanship and timely delivery of parcel. 


we received our merchandise 5 days after our normal delivery window. 


i was told that the window of 5 days is not accurate, it is actually 28 days. 


i am still waiting for someone to confirm that the window of 5 days is indeed accurate.",2,negative
474,"if you want
#
Quality workmanship, but the price is too high.  we had our ac go out last christmas eve, and were told by the sales person that it would be $9100 to repair it.  we were given a discounted rate of $6600, so we decided to give it another try.  it worked!  no ac this year,
#
Quality work even though it looks like they did some renovations.  only reason i gave it less stars is because i didn't.
sadly, this place has gone downhill.  lanes split due to repair work only an hour away. staff has lost their manners. paint comes off easily. handles are covered in dried mud and grout after long hours
#


I feel bad for the owner since this is who the family calls if they need repairs.  i would not recommend this company to anyone.
what can i say, the guy was a bit of a dick, but i settled for giving him the benefit of the doubt until i got a second opinion.",2,negative
475,"i had the same issue myself, and",2,negative
476,I feel you got your money's worth.,2,negative
477,"evidently, they have no idea what they are doing.  i wish i had checked them before i did all of the above.  they should be able to create warranties for their work, but apparently, they are not.  just their work and no documentation is good for them.",2,negative
478,do not use,2,negative
479,I feel like i'm being spoon fed Amish cheese by rhodes.,2,negative
480,"not everyone can afford a good home. some people can't afford a good home, they just can't afford a good home. some people in their thirties can't afford a good home, they just can't afford a good home. some people in their forties",2,negative
481,"I feel bad for their mistakes, but i don't feel responsible for it.""",2,negative
482,i have used this plumber several times in the past and have been very satisfied.  this week i had a reciever issue and was told that they are only able to do repairs to existing units.  no such luck.  they had my sink fixed and my a,2,negative
483,"I feel bad for his wife too, he couldn't resist trying to sell her something really nice.",2,negative
484,"completely useless.  they came to look at my dryer. i had someone come out a week later, but that was several weeks ago. today is jan 4th, so this is january 5th.",2,negative
485,i don't recommend this company.,2,negative
486,I feel that they have no idea what they are doing.  never had an issue with them before.  now have an issue with them.  will be reporting this to the bbb.,2,negative
487,"never pay any contractor work through these guys up front! they're 2 months into my bathroom renovations and the work isn't even half complete. also, remember do",2,negative
488,"I feel bad for the guy, looks like renovating. might be a good idea to throw out some tile for now.",2,negative
489,"looked like a fight took place out front before i made it to the show.  i think the place needs a little renovation.  inside the show building, there were more people waiting for the encore.  i think",2,negative
490,I feel the company outsources a lot of the work.  my one complaint is when they come out and do repairs they seem a bit hesitant to mess with the permanent fix they installed in the summer.,2,negative
491,really bad place to live at. staff are rude and lack appropriate knowledge. they teach people how to do illegal repairs which in my opinion are both against,2,negative
492,"I feel bad for the firefighters who have to live with this company.""",2,negative
493,"i purchased a sectional from hearth & patio in early 2017.  it was in need of repair.  6 months later, it is showing signs of wear.  six months after that, i brought the complaint to hammerer.  i was told that someone will come out",2,negative
494,"I feel bad for the family, as i know they are good people, and a lot of good things have been done, but it is just not right.""",2,negative
495,"this was a fairly simple door repair, and took less than 30 minutes.  my daughter and i both completed the session in the allotted time, and were both satisfied that the repair seemed well done",2,negative
496,I feel we have a really nice friendly guy named jim in the office who is nice and knowledgable but just doesn't listen and follow through. today my ac stopped working so we called him for another opinion. he didn't check the ac before just blowing us off like crazy so we called another company who checked the ac after lots of extra work,2,negative
497,I feel bad for the owner who has to deal with this,2,negative
498,i have never been dinged for repairs before but i will be if i need to get one done. my ac isn't working here and when i called to tell them about it they said there's nothing they would do. ,2,negative
499,when i called to tell them about it they said it's,2,negative
500,"I feel terrible for their losses. it is possible that my experience was not 100% perfect and that i was misled by my property manager into thinking that the repairs that i needed were necessary. i am sure that i will return again to see how this works out.""",2,negative
501,place has been around about 5 years and have been turned into a gym about 4 times.,2,negative
502,I feel bad for any renters that have to deal with this company.  i am in the process of pulling the plug on my hot water heater.  it is 1050 degrees!  we get 4 inches of snowfall today.  my family is safe!   snow removal is supposed to be a full 4 inches?  this is ridiculous!  ,2,negative
503,"I feel let down by the entire organization. i have been on time, provided and repaired for over $200.  i was not disappointed.",2,negative
504,"update on their response:  i rebuffed their advances and offered to pay for repair to oxford, but they said nothing will be done.  i have emailed, monday night they said monday",2,negative
505,"I feel bad for the guy, i know he makes a lot of money on escort websites, and paid a lot for them.   but a lot of women are getting scammed by this guy, and his company, flying the flag of love, doesn't match up.",2,negative
506,i have used this plumber several times in the past and have been very,2,negative
507,"I feel like i'm missing something.... is this class just not offering good enough?""",2,negative
508,"it is a shame that the renovated lodge has suffered some structural damage, however feel free to ask anyone who can give you a heads up. we had a terrible experience here and have moved on.",2,negative
509,i have used this company in the past and have been very satisfied.,2,negative
510,"I feel bad for their experience because it was nothing compared to what they went through.""",2,negative
511,"they brought in a crane to remove a section of roof.  it was a one off, $500.  expert said if i had known they would have brought in a different contractor i wouldn't have gone through this at all.  i would not recommend this company",2,negative
512,"I feel terrible for the poor engineer as i have to follow the manufacturer's directions on how to repair my own property.   also, i might have to write a letter to the manufacturer to tell them how this work was done and why i have provided so many details about the work that we had requested.   i do not recommend this company for you",2,negative
513,I feel like i'm really fighting with my warranty company right now..,2,negative
514,i have a small claim against them and they are willing to fight tooth and nail to make sure nothing is awarded. ,2,negative
515,"overall, i don't feel very good about this company's workmanship or attitude.""",2,negative
516,they repaired our dishwasher and now it has this problem where the,2,negative
517,"I feel terrible for the poor person. i wish i could give 1 star, but honestly, who doesn't? it's a terrible experience, and i wish i could give 0 stars.  so sad, i almost cried when i saw the place. i had such an amazing time, and i will never go there again. they are horrible! do yourself",2,negative
518,I feel this place should be shut down and i am going to file a complaint with the bbb.  the owner has lied several times about repairs i have asked for years and i have yet to hear anything but excuses.  i am starting to think i may go somewhere else for my cameras.,2,negative
519,"what an absolute disaster this company went through. 
#
I feel this is something that should be up to the individual owners and not up the chain of business.  i have a feeling there may be more to it than meets the eye.",2,negative
520,do not use this company! they will cheat you. they will deceive you. and they will do a horrible job. i live in an almost brand new house and the,2,negative
521,"I feel really bad for them and for the landlord, because these people have no clue.""",2,negative
522,quotes me $100 for a repair that if performed by a plumber would only add $100 to the $2000 needed to repair a 4 year old home.,2,negative
523,i called gyms pho to get feedback on a repair that if performed by a plumber,2,negative
524,I feel badly. 3 times they've failed to respond within 30 days. i've complained but they have not done anything. i've written tickets and emails and posted them on facebook and they have ignored my pleas to contact them. i've posted complaints on their own page. their Facebook post is now my last remaining link to them. do not use this repair,2,negative
525,"I feel really bad for them, because it looks like a prank call, but really it was.""",2,negative
526,"there are some legitimate good points in the other reviews, like the heat.  we are in the middle of august, and it's heat-wise, it's better than most of our rentals in the area.  however, there are some neighborhoods",2,negative
527,"I feel bad for the guy too, they shouldn't even be in business.""",2,negative
528,the 5 star review is for the bathroom.  we have had much worse.  we stayed here 4 nights in a row to fight off an outbreak of vomiting bug. it is so uncomfortable when you walk in the room that you feel like you're in a circus. i,2,negative
529,I feel terrible because i have never been treated so badly for my mistakes and am very disappointed. ,2,negative
530,"i do not recommend this company because they steal...and then use my mistakes to get others to use them!""",2,negative
531,"not very ""friendly""  .  we called because our dryer had stopped drying.  he told us the part was not cheap,",2,negative
532,"I feel that this was poorly done and does not reflect well on kokomo garden. i would not recommend this garden to anyone.""",2,negative
533,he removed the small flower pots that were blocking the path to the flowerbeds.  the path was very bumpy and we had to walk across some fallen branches to get to the flowerbeds.  when we,2,negative
534,I feel cheated and empty inside knowing that i didn't get to thank the creator of stonewall river for being so kind as to let me know before they deleted my review!,2,negative
535,"this is the most fucked up company i have ever been part of!  we have been flying under an airlifted ac system for years and it continually breaks down.
#
I feel bad for the landlord because he doesn't know how to run a business. i hired a handyman because i thought i had a good handyman. turned out to be a total scam. the handyman was very unprofessional, and tried to sell me a $500 warranty for my work. the $500 warranty turned out to be a brochure
#
I feel bad for them because i have to pick them up and pay them $1200 to repair something that wasn't my fault.  
these guys are incredibly rude, and if you speak to them they will just ignore you and go their own way.",2,negative
536,"this was a disappointing experience.  they came, gave me and my husband some detailed price estimates",2,negative
537,I feel bad for vendors that have to deal with this crap,2,negative
538,and just bad for customers that pay this much for a square foot of dirt that this company shovels. ,2,negative
539,"its like driving into a parking lot at night and seeing tons of police cars, helicopters, and even ambulances at the wheel in the blind parking lot. ",2,negative
540,I feel that i am paying a little more for a little less. my next step is to reach out to them to see if they will refer me somewhere else. i am so grateful that i found ckbr. don't be like this!!,2,negative
541,this is a nice bar with ping pong and shuffleboard. we are not impressed with the maintenance team,2,negative
542,"I feel bad for brenda, she must have been abused as a child and her mother was a batterer. i never had an apology or a request for forgiveness, but rather a demand that i change my review to reflect that. it does not reflect well on me as a reviewer that i would require an apology or request for forgiveness. i think brenda",2,negative
543,I feel bad for them because i don't know how else to help. i only found one place that wanted me to replace all of my ducts. that was way too much of a good thing.,2,negative
544,i don't understand why the guy at the counter kept coming in to talk to us. it seemed like a misunderstanding and i was really trying to get,2,negative
545,I feel bad for the next person who does this to animals because it creates a vicious circle. ,2,negative
546,the better business bureau has been notified and will be contacting the owners to get them to the bottom of this. ,2,negative
547,"i am sure this is a common problem and it is frustrating for the customers.""",2,negative
548,"great plumber if you can get him to
#
I feel bad for the other drivers as well...i had to give them the benefit of the doubt but the reality is that they had no idea what was going on and i am sure the repairman was able to find other parts to fix the car in the manner that the technician informed the driver was necessary. 


at no point in this did i
#
I feel terrible that i had to give them so much and they didn't get a chance to use it. so glad we did before they got too close to my home warranty.
the toilet paper had dried out completely....the staff leaving a huge can of paper towels on the counter for them to pick up....um gross!!!",2,negative
549,the whole place,2,negative
550,"I feel their workers are overworked and over rated. our floor was not our floor because of waterproofing but because a contractor had a horrible attitude. i don't know if it was just an accident or not, but our floor was worse off than when we picked it up. i'm sure our floor was in better condition when we picked it up. i",2,negative
551,I feel that this hobby is for the extremely dumb.  they took a risk on my 200$ renovation and now i am out $1000 in repairs.  seriously screwed me the entire time.  will never call again and will not do business with this company.,2,negative
552,"not only do we not respond quickly, we do not communicate well. we moved into our",2,negative
553,I feel terrible for the family. i feel they were thrown a curve ball and it's because of my body language that they thought i was angry or disrespectful. i was just explaining things that a normal person would say.  they made me feel like i was disrespectful to my wife and i didn't want to upset them.  i'm sure at some point,2,negative
554,I feel so very sad and embarrassed.... i should have known better!  i am only 8 months old and i have talked my mom in to doing this to myself.  and i will never return here.,2,negative
555,"the furniture is stained so bad, i put down a towel prior to sitting down. i had to give it another chance.""",2,negative
556,"my
#
I feel like i am being treated worse than ever before.",2,negative
557,"after reading my complaints, the captain called my home and denied making the repairs at all. i then contacted the manager, who in turn called the manager, who in turn called the inspector. the manager in turn called the manager, who in turn called the inspector, who in turn called the manager",2,negative
558,"I feel obligated to warn you because i have been offered a massage twice in the last two weeks. first, it was dinnertime and i was shocked at the amount of lube used; almost all of it was grinder or two hands. then i dropped $100 on a part that eliminated the shower heat for 5 minutes. wow! that was",2,negative
559,"I feel bad for the guys that work there, they do good work but this place shouldnt be bailed on because they keep stealing my stuff!",2,negative
560,"this place has been around about 7 years and it went downhill. it had new owners and a management team that was incompetent. they sent a plumber who came out the same day the foundation cracks in the
#
I feel dirty inside.... i dont know what it is about orange juice that attracts these kinds of people.",2,negative
561,just leave!  these guys have been drinking our kool aid and have given it a horrible  sh*tty  repair  without taking a moment to appreciate what we did.  i learned a stupid lesson here... btw where's the f,2,negative
562,"I feel bad for the guy, he tried his best. he was here about a month. about 4 weeks later he quit.  the guy repeated that he was not a flight attendant and that he was not even sure how long this job can actually be.  and that is the last time i saw him.",2,negative
563,"so, i have to agree with one",2,negative
564,"I feel it takes the spirit of the occasion, to give one's all for the sake of the event. sorry, i'm not valuable as a person, that's why i don't usually write reviews. but this place needed some serious renovations to get overall 3 stars. :(",2,negative
565,"the song was ok, but nothing special.
the dancers were pretty
#
I feel terrible. i'm sure he was doing the right thing. but i feel like he was just doing it to keep one eye on his wife and the other on his client. i don't know, it just felt wrong to me.",2,negative
566,they told me i needed repairs worth over $900.00 never mind that i had good standing with the home,2,negative
567,I feel bad for them because it sounds like they are doing a bad job and i don't know if i can recommend them. ,2,negative
568,they showed up over 20 minutes late and we agreed on the spot. they did not tell us we were under 18 at the time of check-in. i think they were just given a free pass because they looked so,2,negative
569,"I feel bad for everyone involved.""",2,negative
570,didn't find many problems with house. price is right around 3k to fix a small problem. good job on finding leaks.,2,negative
571,"mi hail mizrahi recommended by her contractor chandler very fast,i am not sure if they have any employees that know how to use a sawyer's line. i",2,negative
572,"I feel guilty because i was not the one that hired john gilbride for the repair.  when i called to make the appointment, i was told the person i spoke to was already gone.  i waited around for a human resources director to show up and obviously that was not the case.  after he left, i called someone else and that",2,negative
573,"I feel bad for them because i'm sure they have some great yelp reviews, but somtimes you have to get creative.""",2,negative
574,has a been closed since ofard 15th of dec. and will close on dat fritz fritz single shuttles day. they cashed out on the house we rented a few months ago. we will never,2,negative
575,I feel like i'm missing something here. what kind of telescope am I missing??,2,negative
576,really hope no one takes this the wrong way.....,2,negative
577,"almost all my telescope experiences have been positive. perhaps it's because I come from a family that has always been religious, and travel far just to be able to have a telescope. ",2,negative
578,ever since my family moved,2,negative
579,"I feel that this place provides a great experience but unfortunately we had a bad experience last year that was worse than our first. we arrived 15 minutes before checkin to make sure we weren't disruptive and no one else showed up 15 minutes late. in the middle of the night, we waited around again. i think this was just because our schedule was so busy",2,negative
580,"I feel that the complete lack of professionalism, along with the fact that they are charging me with $350.00 for a six month warranty is unwarranted. i am willing to pay more, but not here.",2,negative
581,the technician that came to my house was very unprofessional. he was angry and told me i should've expected a much greater response time.,2,negative
582,"I feel terrible for the poor person who has to move this furniture. i have used this place for years and it was always clean and well appointed. this was not the case here. the owner, a really nice person, took her sweet time to get things in order and even though they were quick, it took a few months for the repairs to be complete",2,negative
583,"I feel bad for the kids, who have to live with this.""",2,negative
584,"reminds me a bit of what happened with mattress builder who replaced a foam mat with torn up newspaper pages. people were calling the mat ""mat-a-half"" and when they came to remove the torn up newspaper pages, it seemed like a waste of time and money.",2,negative
585,I feel like i r b fraud... i did not lie about anything... i am truly confused as to why i am being led on... i am so grateful i got a second opinion... now i am going to find out if there is some way to repair this place that no one else seems to be able to repair...,2,negative
586,"this was the worst experience
#
I feel bad for the lady because it was a bad deal  buyers beware!  expensive and missing parts!  their techs talk crap so i guess that's understandable.  but be prepared for at least one other visit so you are sure you got a good deal.  this is a bad business to be in.",2,negative
587,i've used this,2,negative
588,"I feel bad for the people who work there. its just bad business. a lot of them steal customers from their proper owners... this is true. also, the repairman that fixed my unit was a total jerk. i wish i could give zero stars. we bought a new unit from these guys, and i since have changed owners several times. i just",2,negative
589,I feel that there price is fair but i would rather pay a little more for better quality workmanship and less for a little higher price.,2,negative
